"internal strife"	"farmland"	"conflicts and violence"	"land-related issues"	0.125201682
"jihadist groups"	"land reform"	"conflicts and violence"	"land-related issues"	0.58912435
"gangs of bandits"	"land reform"	"conflicts and violence"	"land-related issues"	0.328604585
"human rights abuses"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.200277088
"clans"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.319717956
"rebel insurgency"	"land reform"	"conflicts and violence"	"land-related issues"	0.421375062
"rebel insurgency"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.252515834
"pirates"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.48485151
"siege"	"burning houses"	"conflicts and violence"	"land-related issues"	0.264568542
"destructive pattern"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.161729254
"mayhem"	"burning houses"	"conflicts and violence"	"land-related issues"	0.133991361
"years of warfare"	"land grab"	"conflicts and violence"	"land-related issues"	0.412503702
"convoys"	"land degradation"	"conflicts and violence"	"land-related issues"	0.108034682
"convoys"	"land grab"	"conflicts and violence"	"land-related issues"	0.404968183
"years of warfare"	"land seizures"	"conflicts and violence"	"land-related issues"	0.321959141
"repression"	"pushing peasants off"	"conflicts and violence"	"land-related issues"	0.435740596
"siege"	"land seizures"	"conflicts and violence"	"land-related issues"	0.419743925
"gangs of bandits"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.338582421
"international terrorists"	"burning houses"	"conflicts and violence"	"land-related issues"	0.504375608
"siege"	"pushing peasants off"	"conflicts and violence"	"land-related issues"	0.131647457
"major offensive"	"land grab"	"conflicts and violence"	"land-related issues"	0.526480639
"rebel insurgency"	"burning houses"	"conflicts and violence"	"land-related issues"	0.117061265
"internal strife"	"forests destroyed"	"conflicts and violence"	"land-related issues"	0.400068875
"terrorist"	"burning houses"	"conflicts and violence"	"land-related issues"	0.218260424
"prolonged fighting"	"land reform"	"conflicts and violence"	"land-related issues"	0.124085407
"human rights abuses"	"forests destroyed"	"conflicts and violence"	"land-related issues"	0.469756127
"international terrorists"	"farmland"	"conflicts and violence"	"land-related issues"	0.579131174
"gangs of bandits"	"burning houses"	"conflicts and violence"	"land-related issues"	0.291374132
"convoys"	"land seizures"	"conflicts and violence"	"land-related issues"	0.130129426
"repression"	"land invasions"	"conflicts and violence"	"land-related issues"	0.409689255
"jihadist groups"	"land seizures"	"conflicts and violence"	"land-related issues"	0.369815106
"foreign troops"	"land seizures"	"conflicts and violence"	"land-related issues"	0.155165168
"civil strife"	"land grab"	"conflicts and violence"	"land-related issues"	0.502250018
"repression"	"land seizures"	"conflicts and violence"	"land-related issues"	0.512918649
"blockade"	"land invasions"	"conflicts and violence"	"land-related issues"	0.273204138
"brutal government"	"burning houses"	"conflicts and violence"	"land-related issues"	0.188117539
"continued strife"	"land invasions"	"conflicts and violence"	"land-related issues"	0.509373382
"mayhem"	"land seizures"	"conflicts and violence"	"land-related issues"	0.346792362
"siege"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.542944021
"violent suppression"	"land invasions"	"conflicts and violence"	"land-related issues"	0.289725565
"mayhem"	"land grab"	"conflicts and violence"	"land-related issues"	0.359257849
"the offensive"	"farmland"	"conflicts and violence"	"land-related issues"	0.34025035
"the offensive"	"land degradation"	"conflicts and violence"	"land-related issues"	0.250717927
"civil strife"	"land reform"	"conflicts and violence"	"land-related issues"	0.309273936
"international terrorists"	"land reform"	"conflicts and violence"	"land-related issues"	0.376353782
"police torture"	"land invasions"	"conflicts and violence"	"land-related issues"	0.157440423
"human rights abuses"	"pushing peasants off"	"conflicts and violence"	"land-related issues"	0.457625549
"clans"	"forests destroyed"	"conflicts and violence"	"land-related issues"	0.187813639
"police torture"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.117678351
"civil strife"	"land degradation"	"conflicts and violence"	"land-related issues"	0.189745612
"bombing campaign"	"burning houses"	"conflicts and violence"	"land-related issues"	0.262784858
"human rights abuses"	"farmland"	"conflicts and violence"	"land-related issues"	0.560438995
"international terrorists"	"land degradation"	"conflicts and violence"	"land-related issues"	0.576051227
"mayhem"	"land degradation"	"conflicts and violence"	"land-related issues"	0.365910933
"jihadist groups"	"farmland"	"conflicts and violence"	"land-related issues"	0.335929894
"clan battle"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.548305027
"warlord"	"burning houses"	"conflicts and violence"	"land-related issues"	0.116613981
"terrorism"	"land degradation"	"conflicts and violence"	"land-related issues"	0.370536042
"police torture"	"pushing peasants off"	"conflicts and violence"	"land-related issues"	0.415927802
"convoys"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.361025013
"looting"	"pushing peasants off"	"conflicts and violence"	"land-related issues"	0.29456326
"foreign troops"	"land degradation"	"conflicts and violence"	"land-related issues"	0.496170746
"pirates"	"land grab"	"conflicts and violence"	"land-related issues"	0.364639584
"blockade"	"land seizures"	"conflicts and violence"	"land-related issues"	0.427197388
"terrorist"	"land degradation"	"conflicts and violence"	"land-related issues"	0.249874802
"internal strife"	"land reform"	"conflicts and violence"	"land-related issues"	0.558177605
"terrorism"	"land reform"	"conflicts and violence"	"land-related issues"	0.418127147
"major offensive"	"land invasions"	"conflicts and violence"	"land-related issues"	0.464651464
"terrorism"	"land invasions"	"conflicts and violence"	"land-related issues"	0.179949697
"jihadist groups"	"land invasions"	"conflicts and violence"	"land-related issues"	0.104280251
"blockade"	"pushing peasants off"	"conflicts and violence"	"land-related issues"	0.506361814
"terrorist"	"land reform"	"conflicts and violence"	"land-related issues"	0.125244108
"brutal government"	"land grab"	"conflicts and violence"	"land-related issues"	0.5979672
"international terrorists"	"poor soil quality"	"conflicts and violence"	"land-related issues"	0.422411337
"repression"	"land degradation"	"conflicts and violence"	"land-related issues"	0.495786261
"pirates"	"land reform"	"conflicts and violence"	"land-related issues"	0.111736201
"violent suppression"	"land degradation"	"conflicts and violence"	"land-related issues"	0.203389712
"mayhem"	"forests destroyed"	"conflicts and violence"	"land-related issues"	0.457694494
"brutal government"	"land invasions"	"conflicts and violence"	"land-related issues"	0.313461125
"prolonged fighting"	"land seizures"	"conflicts and violence"	"land-related issues"	0.558695008
"rebel insurgency"	"land degradation"	"conflicts and violence"	"land-related issues"	0.195735208
"clan warfare"	"tragedy"	"conflicts and violence"	"other"	0.127800286
"rival warlords"	"population crisis"	"conflicts and violence"	"other"	0.54739745
"gangs of bandits"	"tragedy"	"conflicts and violence"	"other"	0.502444896
"air attack"	"catastrophe"	"conflicts and violence"	"other"	0.556328226
"jihadist groups"	"alarming level"	"conflicts and violence"	"other"	0.304523468
"continued strife"	"wreaked havoc"	"conflicts and violence"	"other"	0.32522381
"looting"	"man-made disaster"	"conflicts and violence"	"other"	0.304247481
"prolonged fighting"	"population crisis"	"conflicts and violence"	"other"	0.292169581
"gangs of bandits"	"lack of alternatives"	"conflicts and violence"	"other"	0.319413141
"international terrorists"	"alarming level"	"conflicts and violence"	"other"	0.310338141
"militia groups"	"tragedy"	"conflicts and violence"	"other"	0.522437275
"foreign troops"	"catastrophe"	"conflicts and violence"	"other"	0.248254202
"years of warfare"	"catastrophe"	"conflicts and violence"	"other"	0.48971746
"militia groups"	"population crisis"	"conflicts and violence"	"other"	0.333963058
"bombing campaign"	"tragedy"	"conflicts and violence"	"other"	0.394289434
"repression"	"alarming level"	"conflicts and violence"	"other"	0.147226265
"police torture"	"lack of alternatives"	"conflicts and violence"	"other"	0.213405971
"clan battle"	"lack of alternatives"	"conflicts and violence"	"other"	0.109981834
"clan battle"	"slave trade"	"conflicts and violence"	"other"	0.197641999
"warlord"	"wreaked havoc"	"conflicts and violence"	"other"	0.217341592
"destructive pattern"	"continued deterioration"	"conflicts and violence"	"other"	0.28681469
"convoys"	"population crisis"	"conflicts and violence"	"other"	0.174195397
"years of warfare"	"wreaked havoc"	"conflicts and violence"	"other"	0.172937611
"clan battle"	"alarming level"	"conflicts and violence"	"other"	0.155781406
"destructive pattern"	"catastrophe"	"conflicts and violence"	"other"	0.334770956
"clans"	"continued deterioration"	"conflicts and violence"	"other"	0.492970182
"mayhem"	"slave trade"	"conflicts and violence"	"other"	0.205310234
"major offensive"	"slave trade"	"conflicts and violence"	"other"	0.326975337
"foreign troops"	"continued deterioration"	"conflicts and violence"	"other"	0.413318838
"siege"	"man-made disaster"	"conflicts and violence"	"other"	0.500621564
"years of warfare"	"continued deterioration"	"conflicts and violence"	"other"	0.124841734
"international terrorists"	"lack of alternatives"	"conflicts and violence"	"other"	0.228935626
"terrorist"	"alarming level"	"conflicts and violence"	"other"	0.338184947
"bombing campaign"	"man-made disaster"	"conflicts and violence"	"other"	0.396654384
"violent suppression"	"alarming level"	"conflicts and violence"	"other"	0.146250953
"foreign troops"	"population crisis"	"conflicts and violence"	"other"	0.303340578
"brutal government"	"continued deterioration"	"conflicts and violence"	"other"	0.303775802
"brutal government"	"slave trade"	"conflicts and violence"	"other"	0.535577142
"conflict"	"wreaked havoc"	"conflicts and violence"	"other"	0.143140595
"blockade"	"continued deterioration"	"conflicts and violence"	"other"	0.241686077
"siege"	"population crisis"	"conflicts and violence"	"other"	0.103794514
"destructive pattern"	"wreaked havoc"	"conflicts and violence"	"other"	0.259664951
"bombing campaign"	"population crisis"	"conflicts and violence"	"other"	0.460685577
"looting"	"tragedy"	"conflicts and violence"	"other"	0.224936366
"major offensive"	"wreaked havoc"	"conflicts and violence"	"other"	0.1337769
"siege"	"catastrophe"	"conflicts and violence"	"other"	0.413653696
"internal strife"	"man-made disaster"	"conflicts and violence"	"other"	0.238771706
"air attack"	"lack of alternatives"	"conflicts and violence"	"other"	0.203225758
"continued strife"	"catastrophe"	"conflicts and violence"	"other"	0.465113585
"rebel insurgency"	"wreaked havoc"	"conflicts and violence"	"other"	0.506590724
"jihadist groups"	"man-made disaster"	"conflicts and violence"	"other"	0.233580562
"looting"	"continued deterioration"	"conflicts and violence"	"other"	0.170889679
"repression"	"continued deterioration"	"conflicts and violence"	"other"	0.474466958
"blockade"	"slave trade"	"conflicts and violence"	"other"	0.343171125
"clans"	"population crisis"	"conflicts and violence"	"other"	0.531814876
"jihadist groups"	"lack of alternatives"	"conflicts and violence"	"other"	0.299826066
"clan warfare"	"population crisis"	"conflicts and violence"	"other"	0.19854534
"jihadist groups"	"continued deterioration"	"conflicts and violence"	"other"	0.335000892
"siege"	"alarming level"	"conflicts and violence"	"other"	0.55777562
"mayhem"	"wreaked havoc"	"conflicts and violence"	"other"	0.170900324
"civil strife"	"tragedy"	"conflicts and violence"	"other"	0.533901019
"police torture"	"catastrophe"	"conflicts and violence"	"other"	0.410297993
"the offensive"	"alarming level"	"conflicts and violence"	"other"	0.469924676
"clans"	"wreaked havoc"	"conflicts and violence"	"other"	0.477743212
